CASEID,MARITAL,AGEWED,DIVORCE,WIDOWED
 1232,1,19,2,0
 1233,5, 0,0,0
 1234,1,25,2,0
 1235,1,23,2,0
 1236,1,21,2,0
 1237,1,24,2,0
 1238,1,20,2,0
 1239,1,18,2,0
 1240,1,18,2,0
 1241,1,22,2,0
 1242,1,20,2,0
 1243,1,27,2,0
 1244,1,18,1,0
 1245,1,20,2,0
 1246,1,22,2,0
 1247,1,23,2,0
 1248,2,18,2,0
 1249,1,24,2,0
 1250,1,22,2,0
 1251,1,23,2,0
 1252,5, 0,0,0
 1253,5, 0,0,0
 1254,5, 0,0,0
 1255,1,29,2,0
 1256,2,30,2,0
 1257,1,23,2,0
 1258,2,17,2,0
 1259,1,17,2,0
 1260,1,22,2,0
 1261,4,30,0,0
 1262,1,16,1,0
 1263,2,27,2,0
 1264,1,24,2,0
 1265,5, 0,0,0
 1266,1,16,1,0
 1267,1,17,2,0
 1268,1,21,2,0
 1269,1,22,2,0
 1270,1,16,1,0
 1271,1,17,2,0
 1272,1,20,2,0
 1273,1,28,2,0
 1274,5, 0,0,0
 1275,1,20,2,0
 1276,1,23,2,0
 1277,1,29,1,0
 1278,2,24,2,0
 1279,1,31,2,0
 1280,1,19,2,0
 1281,5, 0,0,0
 1282,1,22,2,0
 1283,1,19,2,0
 1284,1,17,2,0
 1285,2,20,2,0
 1286,1,24,2,0
 1287,1,20,2,0
 1288,1,26,2,0
 1289,1,24,2,0
 1290,1,22,2,0
 1291,1,36,2,0
 1292,2,21,2,0
 1293,1,20,2,0
 1294,1,24,2,0
 1295,1,22,2,0
 1296,1,28,2,0
 1297,1,23,2,0
 1298,5, 0,0,0
 1299,5, 0,0,0
 1300,1,25,2,0
 1301,1,20,2,0
 1302,3,20,0,0
 1303,1,18,2,0
 1304,1,19,1,0
 1305,1,18,1,0
 1306,1,25,2,0
 1307,5, 0,0,0
 1308,1,22,2,0
 1309,2,26,1,0
 1310,5, 0,0,0
 1311,3,26,0,0
 1312,2,20,2,0
 1313,3,24,0,0
 1314,3,17,0,0
 1315,1,17,1,0
 1316,1,17,2,0
 1317,1,21,1,0
 1318,1,14,2,0
 1319,5, 0,0,0
 1320,1,19,2,0
 1321,1,26,2,0
 1322,1,19,2,0
 1323,5, 0,0,0
 1324,5, 0,0,0
 1325,2,24,2,0
 1326,1,20,2,0
 1327,1,21,2,0
 1328,1,24,2,0
 1329,2,21,2,0
 1330,5, 0,0,0
 1331,1,22,2,0
 1332,1,18,2,0
 1333,1,19,1,0
 1334,1,18,9,0
 1335,1,19,2,0
 1336,1,21,1,0
 1337,2,17,2,0
 1338,1,20,2,0
 1339,1,21,2,0
 1340,1,24,2,0
 1341,1,55,1,0
 1342,1,20,2,0
 1343,1,18,2,0
 1344,1,21,2,0
 1345,1,21,2,0
 1346,1,20,2,0
 1347,5, 0,0,0
 1348,1,23,2,0
 1349,1,26,2,0
 1350,1,19,1,0
 1351,1,28,2,0
 1352,5, 0,0,0
 1353,1,16,1,0
 1354,4,18,0,0
 1355,5, 0,0,0
 1356,4,18,0,0
 1357,5, 0,0,0
 1358,1,16,1,0
 1359,1,28,2,0
 1360,1,18,2,0
 1361,1,27,2,0
 1362,1,21,2,0
 1363,1,24,2,0
 1364,1,18,2,0
 1365,5, 0,0,0
 1366,1,20,2,0
 1367,1,25,2,0
 1368,1,52,2,0
 1369,2,27,1,0
 1370,2,26,2,0
 1371,1,19,2,0
 1372,1,25,2,0
 1373,1,35,1,0
 1374,1,18,1,0
 1375,1,24,2,0
 1376,1,31,2,0
 1377,1,24,2,0
 1378,1,23,2,0
 1379,5, 0,0,0
 1380,5, 0,0,0
 1381,5, 0,0,0
 1382,5, 0,0,0
 1383,5, 0,0,0
 1384,2,24,2,0
 1385,5, 0,0,0
 1386,5, 0,0,0
 1387,1,19,2,0
 1388,1,23,2,0
 1389,1,22,2,0
 1390,1,16,2,0
 1391,1,29,2,0
 1392,1,18,2,0
 1393,1,24,2,0
 1394,1,21,2,0
 1395,1,24,2,0
 1396,1,20,2,0
 1397,1,15,1,0
 1398,1,18,2,0
 1399,3,19,0,0
 1400,2,17,1,0
 1401,5, 0,0,0
 1402,1,22,2,0
 1403,1,27,1,0
 1404,1,22,2,0
 1405,1,34,2,0
 1406,1,26,2,0
 1407,1,21,2,0
 1408,1,18,2,0
 1409,1,25,2,0
 1410,1,29,2,0
 1411,1,22,1,0
 1412,1,17,2,0
 1413,1,18,2,0
 1414,1,23,2,0
 1415,1,22,2,0
 1416,1,21,2,0
 1417,1,25,2,0
 1418,2,20,2,0
 1419,1,34,2,0
 1420,1,31,2,0
 1421,2,24,1,0
 1422,3,18,0,0
 1423,5, 0,0,0
 1424,1,16,1,0
 1425,1,23,9,0
 1426,1,18,1,0
 1427,1,21,2,0
 1428,1,22,2,0
 1429,4,20,0,0
 1430,2,25,2,0
 1431,1,23,2,0
 1432,2,26,2,0
 1433,1,19,2,0
 1434,1,33,2,0
 1435,1,25,2,0
 1436,1,21,2,0
 1437,5, 0,0,0
 1438,1,23,2,0
 1439,1,21,2,0
 1440,1,22,2,0
 1441,1,28,2,0
 1442,5, 0,0,0
 1443,1,22,2,0
 1444,1,99,2,0
 1445,1,23,1,0
 1446,2,31,2,0
 1447,2,22,2,0
 1448,1,17,2,0
 1449,1,29,2,0
 1450,1,17,2,0
 1451,1,18,2,0
 1452,5, 0,0,0
 1453,1,21,2,0
 1454,1,35,2,0
 1455,1,26,2,0
 1456,1,20,2,0
 1457,5, 0,0,0
 1458,1,23,2,0
 1459,1,23,1,0
 1460,1,20,2,0
 1461,1,22,2,0
 1462,1,16,2,0
 1463,1,17,2,0
 1464,5, 0,0,0
 1465,1,20,2,0
 1466,2,18,9,0
 1467,1,18,2,0
 1468,1,22,2,0
 1469,4,17,0,0
 1470,1,21,2,0
 1471,5, 0,0,0
 1472,1,21,2,0
 1473,1,25,2,0
 1474,5, 0,0,0
 1475,1,25,2,0
 1476,1,33,2,0
 1477,1,29,2,0
 1478,1,24,2,0
 1479,1,31,2,0
 1480,1,23,2,0
 1481,1,21,2,0
 1482,1,20,2,0
 1483,1,15,2,0
 1484,1,24,2,0
 1485,1,25,2,0
 1486,1,18,2,0
 1487,1,18,2,0
 1488,1,19,2,0
 1489,5, 0,0,0
 1490,1,21,2,0
 1491,1,24,2,0
 1492,1,21,2,0
 1493,1,33,2,0
 1494,1,28,2,0
 1495,1,25,2,0
 1496,1,21,2,0
 1497,1,20,1,0
 1498,1,18,2,0
 1499,2,27,2,0
 1500,3,24,0,0
 1501,1,24,2,0
 1502,1,37,1,0
 1503,5, 0,0,0
 1504,1,27,2,0
 1505,5, 0,0,0
 1506,1,27,2,0
 1507,2,17,2,0
 1508,2,20,2,0
 1509,1,23,2,0
 1510,1,21,1,0
 1511,5, 0,0,0
 1512,1,21,2,0
 1513,1,19,2,0
 1514,1,21,2,0
 1515,2,18,2,0
 1516,5, 0,0,0
 1517,1,27,2,0
 1518,1,25,2,0
 1519,1,27,1,0
 1520,1,25,2,0
 1521,1,27,2,0
 1522,5, 0,0,0
 1523,1,34,2,0
 1524,5, 0,0,0
 1525,3,23,0,0
 1526,1,28,9,0
 1527,5, 0,0,0
 1528,1,31,2,0
 1529,2,20,2,0
 1530,2,22,2,0
 1531,1,23,2,0
 1532,3,18,0,0
 1533,5, 0,0,0
 1534,1,27,2,0
 1535,1,38,2,0
 1536,5, 0,0,0
 1537,1,19,2,0
 1538,1,21,1,0
 1539,1,25,2,0
 1540,1,20,2,0
 1541,1,22,2,0
 1542,1,18,2,0
 1543,1,23,2,0
 1544,1,22,2,0
 1545,1,22,2,0
 1546,5, 0,0,0
 1547,1,22,2,0
 1548,5, 0,0,0
 1549,1,43,2,0
 1550,5, 0,0,0
 1551,5, 0,0,0
 1552,1,29,2,0
 1553,1,26,2,0
 1554,4,20,0,0
 1555,1,15,2,0
 1556,1,17,2,0
 1557,1,26,2,0
 1558,1,19,2,0
 1559,1,19,2,0
 1560,1,20,2,0
 1561,1,19,1,0
 1562,1,22,2,0
 1563,1,18,2,0
 1564,1,21,2,0
 1565,1,18,2,0
 1566,1,18,2,0
 1567,1,19,2,0
 1568,1,19,2,0
 1569,1,20,2,0
 1570,1,20,2,0
 1571,4,23,0,0
 1572,1,21,2,0
 1573,1,17,2,0
 1574,1,21,1,0
 1575,3,27,0,0
 1576,1,18,2,0
 1577,5, 0,0,0
 1578,1,18,2,0
 1579,5, 0,0,0
 1580,1,18,1,0
 1581,1,18,2,0
 1582,1,25,2,0
 1583,1,17,1,0
 1584,2,25,2,0
 1585,1,22,2,0
 1586,1,26,2,0
 1587,5, 0,0,0
 1588,1,46,2,0
 1589,1,21,2,0
 1590,1,24,2,0
 1591,1,21,2,0
 1592,1,22,2,0
 1593,2,16,2,0
 1594,5, 0,0,0
 1595,1,25,2,0
 1596,1,28,2,0
 1597,2,17,1,0
 1598,5, 0,0,0
 1599,1,24,2,0
 1600,1,24,2,0
 1601,1,99,2,0
 1602,1,17,2,0
 1603,1,19,2,0
 1604,1,16,2,0
 1605,4,22,0,0
 1606,1,16,1,0
 1607,1,22,1,0
 1608,5, 0,0,0
 1609,1,17,2,0
 1610,2,18,2,0
 1611,1,18,2,0
 1612,1,21,2,0
 1613,1,24,1,0
 1614,1,29,2,0
 1615,1,21,2,0
 1616,1,17,2,0
 1617,1,27,2,0
 1618,1,18,2,0
 1619,3,23,0,0
 1620,1,20,2,0
 1621,5, 0,0,0
 1622,2,20,2,0
 1623,1,21,2,0
 1624,2,18,2,0
 1625,1,21,2,0
 1626,1,23,2,0
 1627,1,19,2,0
 1628,1,19,2,0
 1629,1,29,2,0
 1630,1,20,2,0
 1631,4,18,0,0
 1632,3,20,0,0
 1633,1,30,1,0
 1634,2,22,2,0
 1635,1,17,2,0
 1636,1,19,2,0
 1637,5, 0,0,0
 1638,1,23,2,0
 1639,1,20,2,0
 1640,1,16,2,0
 1641,1,21,1,0
 1642,1,21,2,0
 1643,5, 0,0,0
 1644,2,18,1,0
 1645,1,17,2,0
 1646,1,18,2,0
 1647,1,24,2,0
 1648,1,30,2,0
 1649,1,30,2,0
 1650,1,21,2,0
 1651,1,21,2,0
 1652,1,25,2,0
 1653,1,22,2,0
 1654,1,19,2,0
 1655,2,20,2,0
 1656,2,24,2,0
 1657,1,23,2,0
 1658,1,22,2,0
 1659,1,35,2,0
 1660,5, 0,0,0
 1661,1,26,2,0
 1662,2,24,2,0
 1663,1,16,2,0
 1664,5, 0,0,0
 1665,1,30,2,0
 1666,1,17,2,0
 1667,1,19,2,0
 1668,2,24,2,0
 1669,3,22,0,0
 1670,1,24,2,0
 1671,1,23,2,0
 1672,1,19,2,0
 1673,1,22,2,0
 1674,1,23,2,0
 1675,1,23,2,0
 1676,5, 0,0,0
 1677,1,20,1,0
 1678,1,18,2,0
 1679,5, 0,0,0
 1680,1,20,2,0
 1681,1,19,1,0
 1682,2,16,2,0
 1683,5, 0,0,0
 1684,1,28,2,0
 1685,1,17,2,0
 1686,1,18,2,0
 1687,1,24,2,0
 1688,1,22,2,0
 1689,5, 0,0,0
 1690,5, 0,0,0
 1691,1,21,2,0
 1692,1,21,2,0
 1693,3,18,0,0
 1694,3,16,0,0
 1695,2,18,1,0
 1696,1,19,1,0
 1697,3,23,0,0
 1698,1,18,1,0
 1699,4,24,0,0
 1700,1,23,2,0
 1701,5, 0,0,0
 1702,1,24,2,0
 1703,1,19,2,0
 1704,1,19,2,0
 1705,1,21,2,0
 1706,1,22,2,0
 1707,1,23,2,0
 1708,1,18,2,0
 1709,1,25,2,0
 1710,1,24,2,0
 1711,1,21,2,0
 1712,1,24,2,0
 1713,1,26,2,0
 1714,3,21,0,0
 1715,5, 0,0,0
 1716,1,21,2,0
 1717,1,26,2,0
 1718,5, 0,0,0
 1719,2,20,2,0
 1720,1,25,2,0
 1721,1,22,1,0
 1722,1,21,2,0
 1723,1,28,2,0
 1724,1,20,2,0
 1725,5, 0,0,0
 1726,1,21,2,0
 1727,1,20,2,0
 1728,1,24,2,0
 1729,1,23,2,0
 1730,1,19,2,0
 1731,1,21,2,0
 1732,1,17,2,0
 1733,1,19,2,0
 1734,1,23,2,0
 1735,1,22,2,0
 1736,1,24,2,0
 1737,5, 0,0,0
 1738,1,22,2,0
 1739,1,26,2,0
 1740,1,19,1,0
 1741,1,24,2,0
 1742,1,23,2,0
 1743,1,18,2,0
 1744,3,26,0,0
 1745,1,18,2,0
 1746,1,31,2,0
 1747,1,19,2,0
 1748,1,21,1,0
 1749,1,24,1,0
 1750,1,17,2,0
 1751,1,31,1,0
 1752,1,27,2,0
 1753,1,23,2,0
 1754,5, 0,0,0
 1755,1,21,2,0
 1756,1,20,2,0
 1757,1,19,2,0
 1758,5, 0,0,0
 1759,1,24,2,0
 1760,1,22,2,0
 1761,3,23,0,0
 1762,5, 0,0,0
 1763,1,18,2,0
 1764,1,22,2,0
 1765,1,27,2,0
 1766,1,19,2,0
 1767,1,21,2,0
 1768,1,29,2,0
 1769,1,25,2,0
 1770,2,63,2,0
 1771,1,17,2,0
 1772,1,20,2,0
 1773,1,17,2,0
 1774,1,16,1,0
 1775,1,27,2,0
 1776,1,28,2,0
 1777,1,23,2,0
 1778,1,16,1,0
 1779,5, 0,0,0
 1780,2,24,2,0
 1781,1,25,1,0
 1782,1,23,2,0
 1783,5, 0,0,0
 1784,1,21,2,0
 1785,5, 0,0,0
 1786,4,21,0,0
 1787,1,29,2,0
 1788,5, 0,0,0
 1789,1,35,2,0
 1790,5, 0,0,0
 1791,1,18,2,0
 1792,1,16,1,0
 1793,1,17,2,0
 1794,1,40,2,0
 1795,1,17,2,0
 1796,1,22,2,0
 1797,1,16,2,0
 1798,1,23,2,0
 1799,1,24,2,0
 1800,1,18,2,0
 1801,1,17,2,0
 1802,1,21,1,0
 1803,1,28,2,0
 1804,1,21,2,0
 1805,1,25,2,0
 1806,5, 0,0,0
 1807,1,25,2,0
 1808,1,17,2,0
 1809,1,20,1,0
 1810,1,22,2,0
 1811,2,23,2,0
 1812,1,20,1,0
 1813,2,20,2,0
 1814,1,18,2,0
 1815,1,16,2,0
 1816,1,21,2,0
 1817,1,22,2,0
 1818,1,29,2,0
 1819,1,23,2,0
 1820,1,31,2,0
 1821,1,16,2,0
 1822,1,17,1,0
 1823,3,21,0,0
 1824,1,24,2,0
 1825,2,23,2,0
 1826,1,19,1,0
 1827,1,24,2,0
 1828,1,23,2,0
 1829,1,22,2,0
 1830,1,19,2,0
 1831,1,21,2,0
 1832,1,21,2,0
 1833,1,21,2,0
 1834,1,19,2,0
 1835,1,30,2,0
 1836,4,18,0,0
 1837,2,17,2,0
 1838,1,21,2,0
 1839,1,18,2,0
 1840,1,22,2,0
 1841,1,39,2,0
 1842,5, 0,0,0
 1843,1,21,2,0
 1844,1,20,2,0
 1845,1,23,2,0
 1846,1,20,2,0
 1847,1,21,9,0
 1848,1,23,2,0
 1849,1,19,2,0
 1850,1,30,2,0
 1851,1,20,2,0
 1852,1,32,2,0
 1853,5, 0,0,0
 1854,5, 0,0,0
 1855,1,23,2,0
 1856,1,18,2,0
 1857,1,20,2,0
 1858,2,19,2,0
 1859,1,28,2,0
 1860,1,22,2,0
 1861,4,20,0,0
 1862,1,17,2,0
 1863,1,18,2,0
 1864,5, 0,0,0
 1865,1,18,2,0
 1866,1,24,2,0
 1867,1,18,2,0
 1868,1,22,2,0
 1869,1,28,2,0
 1870,5, 0,0,0
 1871,1,20,2,0
 1872,1,18,2,0
 1873,1,18,2,0
 1874,1,19,2,0
 1875,1,21,2,0
 1876,1,20,2,0
 1877,1,22,2,0
 1878,5, 0,0,0
 1879,1,26,2,0
 1880,1,24,2,0
 1881,5, 0,0,0
 1882,5, 0,0,0
 1883,1,25,2,0
 1884,4,23,0,0
 1885,5, 0,0,0
 1886,1,20,2,0
 1887,1,22,2,0
 1888,5, 0,0,0
 1889,1,18,2,0
 1890,1,19,2,0
 1891,5, 0,0,0
 1892,2,24,2,0
 1893,1,17,1,0
 1894,1,20,2,0
 1895,1,23,2,0
 1896,4,22,0,0
 1897,3,18,0,0
 1898,4,18,0,0
 1899,1,19,1,0
 1900,1,34,2,0
 1901,1,21,2,0
 1902,1,25,2,0
 1903,1,19,2,0
 1904,1,23,2,0
 1905,1,21,2,0
 1906,1,20,2,0
 1907,1,22,2,0
 1908,1,22,2,0
 1909,1,30,2,0
 1910,1,21,2,0
 1911,5, 0,0,0
 1912,5, 0,0,0
 1913,1,30,2,0
 1914,1,20,2,0
 1915,1,19,2,0
 1916,1,23,2,0
 1917,1,18,2,0
 1918,1,22,2,0
 1919,1,25,2,0
 1920,1,39,2,0
 1921,1,25,1,0
 1922,1,19,2,0
 1923,5, 0,0,0
 1924,3,25,0,0
 1925,1,21,2,0
 1926,2,19,1,0
 1927,1,19,1,0
 1928,1,19,2,0
 1929,1,19,2,0
 1930,4,20,0,0
 1931,1,28,2,0
 1932,1,23,2,0
 1933,1,21,2,0
 1934,1,20,2,0
 1935,1,21,2,0
 1936,1,19,2,0
 1937,1,17,2,0
 1938,1,33,2,0
 1939,5, 0,0,0
 1940,5, 0,0,0
 1941,2,28,2,0
 1942,1,35,2,0
 1943,1,17,2,0
 1944,1,25,2,0
 1945,2,26,2,0
 1946,1,35,2,0
 1947,5, 0,0,0
 1948,3,21,0,0
 1949,2,23,2,0
 1950,1,18,2,0
 1951,5, 0,0,0
 1952,3,26,0,0
 1953,1,23,2,0
 1954,1,21,2,0
 1955,1,27,2,0
 1956,2,21,2,0
 1957,1,20,2,0
 1958,1,19,2,0
 1959,1,20,1,0
 1960,1,21,1,0
 1961,1,29,2,0
 1962,1,24,2,0
 1963,5, 0,0,0
 1964,1,24,2,0
 1965,1,25,2,0
 1966,1,22,2,0
 1967,1,24,1,0
 1968,1,24,2,0
 1969,1,21,2,0
 1970,5, 0,0,0
 1971,1,30,2,0
 1972,1,30,2,0
 1973,1,26,2,0
 1974,5, 0,0,0
 1975,1,26,2,0
 1976,5, 0,0,0
 1977,1,19,2,0
 1978,1,17,1,0
 1979,1,23,2,0
 1980,1,30,2,0
 1981,1,21,2,0
 1982,2,21,2,0
 1983,1,26,2,0
 1984,2,30,2,0
 1985,5, 0,0,0
 1986,1,40,2,0
 1987,5, 0,0,0
 1988,1,19,2,0
 1989,1,26,2,0
 1990,3,17,0,0
 1991,5, 0,0,0
 1992,1,23,2,0
 1993,1,23,2,0
 1994,1,22,2,0
 1995,1,21,2,0
 1996,1,21,1,0
 1997,1,20,2,0
 1998,1,20,2,0
 1999,1,19,2,0
 2000,1,25,2,0
 2001,1,24,2,0
 2002,1,18,2,0
 2003,1,18,2,0
 2004,1,25,2,0
 2005,5, 0,0,0
 2006,1,20,2,0
 2007,1,17,2,0
 2008,1,21,2,0
 2009,1,17,2,0
 2010,1,18,1,0
 2011,1,19,2,0
 2012,1,21,2,0
 2013,1,32,2,0
 2014,1,40,2,0
 2015,5, 0,0,0
 2016,1,22,2,0
 2017,1,28,2,0
 2018,1,18,1,0
 2019,1,24,2,0
 2020,2,25,2,0
 2021,1,18,2,0
 2022,1,19,2,0
 2023,1,24,2,0
 2024,1,28,2,0
 2025,1,19,2,0
 2026,5, 0,0,0
 2027,1,19,2,0
 2028,1,19,2,0
 2029,1,27,2,0
 2030,2,19,2,0
 2031,1,23,2,0
 2032,1,33,2,0
 2033,1,34,2,0
 2034,4,21,0,0
 2035,1,23,2,0
 2036,1,19,2,0
 2037,3,29,0,0
 2038,5, 0,0,0
 2039,1,21,2,0
 2040,5, 0,0,0
 2041,1,24,2,0
 2042,1,21,2,0
 2043,1,32,2,0
 2044,5, 0,0,0
 2045,1,24,2,0
 2046,1,29,2,0
 2047,2,21,2,0
 2048,1,26,2,0
 2049,1,22,2,0
 2050,1,22,2,0
 2051,1,19,2,0
 2052,1,27,2,0
 2053,1,16,2,0
 2054,1,27,2,0
 2055,1,19,2,0
 2056,1,30,2,0
 2057,1,17,2,0
 2058,1,15,1,0
 2059,1,29,2,0
 2060,1,26,2,0
 2061,1,43,2,0
 2062,1,21,2,0
 2063,1,39,2,0
 2064,1,22,2,0
 2065,5, 0,0,0
 2066,5, 0,0,0
 2067,4,18,0,0
 2068,1,18,1,0
 2069,4,32,0,0
 2070,1,44,2,0
 2071,1,32,2,0
 2072,1,24,2,0
 2073,1,22,2,0
 2074,1,19,2,0
 2075,1,21,1,0
 2076,5, 0,0,0
 2077,2,29,1,0
 2078,5, 0,0,0
 2079,5, 0,0,0
 2080,1,23,2,0
 2081,1,22,2,0
 2082,1,26,2,0
 2083,1,45,2,0
 2084,1,20,2,0
 2085,5, 0,0,0
 2086,1,19,2,0
 2087,1,21,2,0
 2088,1,24,1,0
 2089,5, 0,0,0
 2090,5, 0,0,0
 2091,3,20,0,0
 2092,1,18,2,0
 2093,2,19,1,0
 2094,1,18,1,0
 2095,1,19,2,0
 2096,1,26,1,0
 2097,1,19,2,0
 2098,1,19,2,0
 2099,1,23,2,0
 2100,1,19,2,0
 2101,5, 0,0,0
 2102,3,18,0,0
 2103,1,20,2,0
 2104,3,28,0,0
 2105,2,21,2,0
 2106,1,29,2,0
 2107,1,24,1,0
 2108,2,22,2,0
 2109,1,19,2,0
 2110,1,18,2,0
 2111,1,19,2,0
 2112,1,22,2,0
 2113,5, 0,0,0
 2114,1,29,2,0
 2115,1,22,1,0
 2116,1,19,1,0
 2117,1,23,2,0
 2118,1,21,2,0
 2119,1,19,2,0
 2120,1,25,2,0
 2121,1,24,2,0
 2122,1,25,2,0
 2123,1,23,2,0
 2124,1,23,2,0
 2125,5, 0,0,0
 2126,1,27,2,0
 2127,1,20,2,0
 2128,1,25,2,0
 2129,1,18,1,0
 2130,1,19,2,0
 2131,5, 0,0,0
 2132,2,17,1,0
 2133,3,19,0,0
 2134,1,21,2,0
 2135,1,22,2,0
 2136,5, 0,0,0
 2137,1,25,2,0
 2138,1,22,2,0
 2139,1,17,2,0
 2140,1,19,2,0
 2141,1,18,1,0
 2142,1,22,2,0
 2143,1,19,2,0
 2144,1,23,2,0
 2145,2,21,2,0
 2146,5, 0,0,0
 2147,1,26,2,0
 2148,1,21,1,0
 2149,1,19,2,0
 2150,1,23,2,0
 2151,1,22,2,0
 2152,5, 0,0,0
 2153,1,26,2,0
 2154,1,21,2,0
 2155,1,20,2,0
 2156,1,21,2,0
 2157,1,20,2,0
 2158,1,26,1,0
 2159,1,20,2,0
 2160,4,20,0,0
 2161,3,19,0,0
 2162,1,21,2,0
 2163,1,17,2,0
 2164,1,20,2,0
 2165,1,18,2,0
 2166,5, 0,0,0
 2167,1,19,2,0
 2168,2,25,2,0
 2169,1,25,2,0
 2170,1,28,2,0
 2171,1,22,2,0
 2172,1,20,2,0
 2173,1,21,1,0
 2174,2,15,1,0
 2175,5, 0,0,0
 2176,1,15,2,0
 2177,5, 0,0,0
 2178,1,18,2,0
 2179,1,24,2,0
 2180,1,41,2,0
 2181,4,27,0,0
 2182,5, 0,0,0
 2183,5, 0,0,0
 2184,1,21,2,0
 2185,1,22,2,0
 2186,5, 0,0,0
 2187,3,26,0,0
 2188,1,21,1,0
 2189,1,22,2,0
 2190,1,19,2,0
 2191,1,23,2,0
 2192,1,21,2,0
 2193,1,18,1,0
 2194,1,23,2,0
 2195,1,17,2,0
 2196,1,21,2,0
 2197,2,25,2,0
 2198,1,20,2,0
 2199,1,21,2,0
 2200,1,19,2,0
 2201,1,20,2,0
 2202,1,17,1,0
 2203,4,21,0,0
 2204,5, 0,0,0
 2205,1,21,2,0
 2206,1,23,2,0
 2207,1,18,2,0
 2208,1,17,2,0
 2209,1,17,2,0
 2210,1,20,2,0
 2211,1,18,2,0
 2212,1,24,2,0
 2213,1,23,2,0
 2214,1,16,2,0
 2215,1,16,1,0
 2216,1,21,2,0
 2217,5, 0,0,0
 2218,1,19,1,0
 2219,3,20,0,0
 2220,2,24,2,0
 2221,1,26,2,0
 2222,1,19,1,0
 2223,1,20,1,0
 2224,5, 0,0,0
 2225,1,28,2,0
 2226,1,33,2,0
 2227,1,23,2,0
 2228,1,32,2,0
 2229,1,26,2,0
 2230,2,18,2,0
 2231,1,22,1,0
 2232,5, 0,0,0
 2233,5, 0,0,0
 2234,1,20,2,0
 2235,1,22,2,0
 2236,1,19,2,0
 2237,1,21,2,0
 2238,1,25,2,0
 2239,2,18,1,0
 2240,1,16,2,0
 2241,1,23,2,0
 2242,1,27,2,0
 2243,1,24,2,0
 2244,1,18,1,0
 2245,1,25,2,0
 2246,5, 0,0,0
 2247,5, 0,0,0
 2248,1,22,2,0
 2249,1,21,2,0
 2250,1,21,1,0
 2251,1,25,2,0
 2252,1,21,1,0
 2253,1,26,2,0
 2254,1,23,2,0
 2255,5, 0,0,0
 2256,3,19,0,0
 2257,5, 0,0,0
 2258,1,29,2,0
 2259,1,19,2,0
 2260,1,19,2,0
 2261,2,23,2,0
 2262,1,25,2,0
 2263,5, 0,0,0
 2264,1,21,2,0
 2265,1,22,1,0
 2266,1,21,2,0
 2267,1,21,2,0
 2268,1,25,2,0
 2269,2,23,2,0
 2270,1,21,2,0
 2271,1,19,2,0
 2272,1,25,1,0
 2273,1,21,2,0
 2274,1,17,1,0
 2275,5, 0,0,0
 2276,1,19,2,0
 2277,1,20,2,0
 2278,1,29,2,0
 2279,1,20,2,0
 2280,2,19,2,0
 2281,1,18,2,0
 2282,5, 0,0,0
 2283,1,19,2,0
 2284,5, 0,0,0
 2285,1,20,2,0
 2286,1,18,2,0
 2287,1,25,1,0
 2288,1,22,2,0
 2289,1,21,2,0
 2290,1,16,2,0
 2291,1,16,2,0
 2292,1,22,2,0
 2293,1,19,2,0
 2294,1,21,2,0
 2295,1,24,2,0
 2296,1,19,2,0
 2297,1,18,2,0
 2298,1,23,2,0
 2299,1,30,2,0
 2300,1,29,2,0
 2301,1,23,2,0
 2302,2,19,2,0
 2303,1,24,2,0
 2304,5, 0,0,0
 2305,5, 0,0,0
 2306,5, 0,0,0
 2307,5, 0,0,0
 2308,2,26,9,0
 2309,1,17,2,0
 2310,1,15,2,0
 2311,1,20,2,0
 2312,5, 0,0,0
 2313,1,33,1,0
 2314,1,23,2,0
 2315,1,31,2,0
 2316,1,27,2,0
 2317,1,24,2,0
 2318,2,25,2,0
 2319,1,22,1,0
 2320,1,14,2,0
 2321,1,19,2,0
 2322,1,24,1,0
 2323,3,22,0,0
 2324,1,18,2,0
 2325,1,18,2,0
 2326,1,23,2,0
 2327,1,24,2,0
 2328,1,21,2,0
 2329,1,20,2,0
 2330,1,20,2,0
 2331,1,24,2,0
 2332,1,22,2,0
 2333,3,17,0,0
 2334,4,16,0,0
 2335,1,18,2,0
 2336,2,42,2,0
 2337,5, 0,0,0
 2338,1,19,2,0
 2339,1,25,2,0
 2340,2,25,2,0
 2341,1,22,2,0
 2342,1,22,2,0
 2343,1,18,1,0
 2344,1,23,2,0
 2345,1,18,2,0
 2346,5, 0,0,0
 2347,1,21,2,0
 2348,1,16,1,0
 2349,5, 0,0,0
 2350,5, 0,0,0
 2351,1,27,1,0
 2352,1,21,2,0
 2353,5, 0,0,0
 2354,4,18,0,0
 2355,2,19,2,0
 2356,5, 0,0,0
 2357,1,23,2,0
 2358,1,20,2,0
 2359,1,19,2,0
 2360,1,21,2,0
 2361,1,22,2,0
 2362,1,20,1,0
 2363,1,18,2,0
 2364,1,19,2,0
 2365,5, 0,0,0
 2366,1,30,2,0
 2367,1,23,2,0
 2368,1,21,2,0
 2369,1,27,2,0
 2370,5, 0,0,0
 2371,1,28,2,0
 2372,1,21,2,0
 2373,1,23,2,0
 2374,1,18,2,0
 2375,2,22,2,0
 2376,1,21,2,0
 2377,1,20,2,0
 2378,3,18,0,0
 2379,5, 0,0,0
 2380,2,18,1,0
 2381,5, 0,0,0
